"id","sire","dam","generation","sex","tank","age","weight","period"
3650,3541,3454,9,2,1,2,396.6,9
3651,3541,3454,9,1,4,2,422.2,9
3652,3541,3454,9,2,2,2,397.7,10
3653,3541,3454,9,1,2,2,469.2,10
3654,3541,3454,9,2,3,2,430,9
3655,3541,3454,9,1,2,2,548.1,9
3656,3541,3454,9,2,4,2,428.9,10
3657,3541,3568,9,1,3,2,517.9,10
3658,3541,3568,9,2,2,2,487,9
3659,3541,3568,9,1,2,2,489.6,9
3660,3541,3568,9,2,1,2,480.3,9
3661,3541,3568,9,1,2,2,424.7,9
3662,3541,3568,9,2,4,2,331,10
3663,3541,3568,9,1,1,2,535.7,10
3664,3541,3568,9,2,1,2,365.9,10
3665,3541,3582,9,1,1,2,527.7,10
3666,3541,3582,9,2,3,2,463.3,10
3667,3541,3582,9,1,1,2,512.1,10
3668,3541,3582,9,2,1,2,435.6,10
3669,3541,3582,9,1,3,2,461.4,10
3670,3541,3582,9,2,2,2,400.2,10
3671,3541,3582,9,1,1,2,420.4,9
3672,3541,3582,9,2,2,2,458.3,9
3673,3541,3526,9,1,4,2,418.5,9
3674,3541,3526,9,2,2,2,357.1,10
3675,3541,3526,9,1,4,2,438.6,9
3676,3541,3526,9,2,1,2,392.6,10
3677,3541,3526,9,1,4,2,337,9
3678,3541,3526,9,2,4,2,453.8,10
3679,3541,3526,9,1,1,2,479.9,10
3680,3541,3526,9,2,1,2,301.9,10
3681,3523,3594,9,1,1,2,351.9,10
3682,3523,3594,9,2,1,2,400,10
3683,3523,3594,9,1,3,2,548.3,9
3684,3523,3594,9,2,2,2,499.1,10
3685,3523,3594,9,1,1,2,387.6,9
3686,3523,3594,9,2,2,2,474.9,10
3687,3523,3594,9,1,2,2,448.3,9
3688,3523,3594,9,2,2,2,465.2,10
3689,3523,3322,9,1,2,2,369.2,10
3690,3523,3322,9,2,4,2,342.2,9
3691,3523,3322,9,1,4,2,397.7,9
3692,3523,3322,9,2,3,2,505.3,10
3693,3523,3322,9,1,3,2,442.6,9
3694,3523,3322,9,2,4,2,355.4,10
3695,3523,3322,9,1,3,2,506.5,9
3696,3523,3322,9,2,1,2,357.3,10
3697,3523,3564,9,1,4,2,378.1,9
3698,3523,3564,9,2,3,2,435.9,10
3699,3523,3564,9,1,2,2,431,10
3700,3523,3564,9,2,1,2,395,9
3701,3523,3564,9,1,4,2,416.9,9
3702,3523,3564,9,2,1,2,363.7,10
3703,3523,3564,9,1,3,2,382.8,10
3704,3523,3564,9,2,1,2,414,9
3705,3523,3470,9,1,1,2,447.8,10
3706,3523,3470,9,2,3,2,400,10
3707,3523,3470,9,1,2,2,462.2,10
3708,3523,3470,9,2,3,2,475.7,9
3709,3523,3470,9,1,1,2,517.2,10
3710,3523,3470,9,2,1,2,416,10
3711,3523,3470,9,1,3,2,482.2,9
3712,3523,3470,9,2,2,2,456.1,10
3713,3523,3554,9,1,3,2,483.8,9
3714,3523,3554,9,2,3,2,450.8,9
3715,3523,3554,9,1,2,2,464.3,9
3716,3523,3554,9,2,3,2,473.1,9
3717,3523,3554,9,1,3,2,435.3,9
3718,3523,3554,9,2,4,2,359.1,10
3719,3523,3554,9,1,2,2,442.3,10
3720,3523,3554,9,2,3,2,487.6,9
3721,3599,3578,9,1,3,2,559.7,9
3722,3599,3578,9,2,3,2,626.3,9
3723,3599,3578,9,1,3,2,526.8,9
3724,3599,3578,9,2,3,2,501.4,9
3725,3599,3578,9,1,3,2,566.2,10
3726,3599,3578,9,2,1,2,446.3,10
3727,3599,3578,9,1,3,2,539.9,9
3728,3599,3578,9,2,4,2,473.6,9
3729,3599,3562,9,1,4,2,477.4,10
3730,3599,3562,9,2,3,2,542.9,9
3731,3599,3562,9,1,2,2,521.7,9
3732,3599,3562,9,2,2,2,515.6,9
3733,3599,3562,9,1,4,2,506.7,10
3734,3599,3562,9,2,3,2,525.5,10
3735,3599,3562,9,1,4,2,447.3,9
3736,3599,3562,9,2,4,2,352.6,9
3737,3599,3246,9,1,3,2,507.2,10
3738,3599,3246,9,2,3,2,510,9
3739,3599,3246,9,1,3,2,466.2,10
3740,3599,3246,9,2,1,2,423.6,10
3741,3599,3246,9,1,3,2,517.5,10
3742,3599,3246,9,2,3,2,520.1,9
3743,3599,3246,9,1,3,2,489.9,9
3744,3599,3246,9,2,3,2,512.3,10
3745,3599,3538,9,1,1,2,564.7,10
3746,3599,3538,9,2,1,2,442.7,10
3747,3599,3538,9,1,3,2,492.3,10
3748,3599,3538,9,2,4,2,433.8,10
3749,3599,3538,9,1,3,2,508.9,9
3750,3599,3538,9,2,3,2,482.4,10
3751,3599,3538,9,1,1,2,463.9,10
3752,3599,3538,9,2,4,2,487.2,9
3753,3599,3584,9,1,2,2,484.4,10
3754,3599,3584,9,2,2,2,519.6,10
3755,3599,3584,9,1,4,2,598.9,10
3756,3599,3584,9,2,4,2,471.9,10
3757,3599,3584,9,1,2,2,443.3,10
3758,3599,3584,9,2,3,2,505.2,9
3759,3599,3584,9,1,3,2,545.3,9
3760,3599,3584,9,2,2,2,459.5,9
3761,3583,3360,9,1,1,2,582.7,10
3762,3583,3360,9,2,4,2,424.6,9
3763,3583,3360,9,1,2,2,481.6,10
3764,3583,3360,9,2,4,2,448.6,10
3765,3583,3360,9,1,3,2,546.2,10
3766,3583,3360,9,2,1,2,381.8,9
3767,3583,3360,9,1,2,2,558.4,10
3768,3583,3360,9,2,3,2,455.5,9
3769,3583,3256,9,1,2,2,474.4,9
3770,3583,3256,9,2,4,2,435.8,10
3771,3583,3256,9,1,3,2,428.7,10
3772,3583,3256,9,2,3,2,505.4,9
3773,3583,3256,9,1,2,2,526.5,9
3774,3583,3256,9,2,4,2,420.3,10
3775,3583,3256,9,1,2,2,513.3,10
3776,3583,3256,9,2,4,2,365.4,9
3777,3583,3590,9,1,1,2,313.8,9
3778,3583,3590,9,2,3,2,465.9,9
3779,3583,3590,9,1,4,2,512.8,10
3780,3583,3590,9,2,2,2,407.9,9
3781,3583,3590,9,1,1,2,430.9,10
3782,3583,3590,9,2,1,2,399.9,9
3783,3583,3590,9,1,3,2,524.5,10
3784,3583,3590,9,2,1,2,422.6,10
3785,3583,3236,9,1,2,2,540.7,10
3786,3583,3236,9,2,4,2,531.3,9
3787,3583,3236,9,1,3,2,597.5,9
3788,3583,3236,9,2,2,2,473.7,10
3789,3583,3236,9,1,2,2,570,9
3790,3583,3236,9,2,3,2,470.5,9
3791,3583,3236,9,1,1,2,495.2,9
3792,3583,3236,9,2,2,2,537,10
3793,3583,3534,9,1,3,2,484.9,10
3794,3583,3534,9,2,4,2,466.5,10
3795,3583,3534,9,1,2,2,493.2,9
3796,3583,3534,9,2,4,2,424.7,10
3797,3583,3534,9,1,4,2,491.3,10
3798,3583,3534,9,2,1,2,486.9,10
3799,3583,3534,9,1,3,2,395,9
3800,3583,3534,9,2,4,2,418.3,10
3801,3595,3552,9,1,1,2,474.3,10
3802,3595,3552,9,2,1,2,423,9
3803,3595,3552,9,1,1,2,507.4,10
3804,3595,3552,9,2,4,2,422.4,9
3805,3595,3552,9,1,4,2,454.8,10
3806,3595,3552,9,2,4,2,397.6,9
3807,3595,3552,9,1,2,2,478,9
3808,3595,3552,9,2,1,2,478.9,10
3809,3595,3540,9,1,3,2,535,9
3810,3595,3540,9,2,3,2,548,9
3811,3595,3540,9,1,4,2,451.1,10
3812,3595,3540,9,2,4,2,394.5,9
3813,3595,3540,9,1,4,2,585.7,9
3814,3595,3540,9,2,1,2,452.5,10
3815,3595,3540,9,1,2,2,467.5,9
3816,3595,3540,9,2,3,2,381.8,9
3817,3595,3418,9,1,1,2,508.7,10
3818,3595,3418,9,2,4,2,481.5,9
3819,3595,3418,9,1,3,2,503.3,10
3820,3595,3418,9,2,1,2,537,9
3821,3595,3418,9,1,4,2,528.1,9
3822,3595,3418,9,2,2,2,459.9,9
3823,3595,3418,9,1,4,2,533.5,9
3824,3595,3418,9,2,4,2,498.4,10
3825,3595,3368,9,1,4,2,376.5,9
3826,3595,3368,9,2,3,2,438.1,10
3827,3595,3368,9,1,3,2,394.7,9
3828,3595,3368,9,2,2,2,457.5,9
3829,3595,3368,9,1,2,2,499.4,10
3830,3595,3368,9,2,3,2,413.9,10
3831,3595,3368,9,1,2,2,458.2,10
3832,3595,3368,9,2,3,2,453.6,10
3833,3595,3580,9,1,3,2,532.5,10
3834,3595,3580,9,2,4,2,493.7,10
3835,3595,3580,9,1,3,2,483,9
3836,3595,3580,9,2,3,2,547.8,9
3837,3595,3580,9,1,2,2,463.9,10
3838,3595,3580,9,2,4,2,424.5,9
3839,3595,3580,9,1,1,2,531.7,10
3840,3595,3580,9,2,3,2,528.6,10
3841,3577,3358,9,1,2,2,392.4,9
3842,3577,3358,9,2,1,2,371,10
3843,3577,3358,9,1,4,2,391.1,9
3844,3577,3358,9,2,2,2,494.8,10
3845,3577,3358,9,1,3,2,516.2,9
3846,3577,3358,9,2,3,2,451.2,9
3847,3577,3358,9,1,4,2,451.2,10
3848,3577,3358,9,2,1,2,353.8,10
3849,3577,3528,9,1,3,2,442.4,9
3850,3577,3528,9,2,3,2,507.8,9
3851,3577,3528,9,1,3,2,473.5,9
3852,3577,3528,9,2,2,2,400.1,10
3853,3577,3528,9,1,1,2,487.6,10
3854,3577,3528,9,2,4,2,394.1,9
3855,3577,3528,9,1,2,2,502.6,10
3856,3577,3528,9,2,3,2,497.6,9
3857,3577,3506,9,1,2,2,478.4,10
3858,3577,3506,9,2,4,2,458,9
3859,3577,3506,9,1,4,2,505.6,10
3860,3577,3506,9,2,3,2,508,10
3861,3577,3506,9,1,3,2,602.2,10
3862,3577,3506,9,2,1,2,424,10
3863,3577,3506,9,1,1,2,474.3,10
3864,3577,3506,9,2,4,2,337.2,9
3865,3577,3532,9,1,3,2,477.7,10
3866,3577,3532,9,2,4,2,393.1,9
3867,3577,3532,9,1,3,2,476.3,9
3868,3577,3532,9,2,2,2,429.7,9
3869,3577,3532,9,1,2,2,539.8,9
3870,3577,3532,9,2,1,2,428.3,9
3871,3577,3532,9,1,2,2,509.4,10
3872,3577,3532,9,2,2,2,448.4,9
3873,3577,3596,9,1,1,2,432.1,10
3874,3577,3596,9,2,3,2,628.5,9
3875,3577,3596,9,1,2,2,590.3,10
3876,3577,3596,9,2,3,2,562.5,10
3877,3577,3596,9,1,3,2,444.7,10
3878,3577,3596,9,2,4,2,526.5,9
3879,3577,3596,9,1,4,2,507.5,10
3880,3577,3596,9,2,1,2,499,10
3881,3565,3448,9,1,2,2,442.7,10
3882,3565,3448,9,2,3,2,532.7,10
3883,3565,3448,9,1,4,2,423,9
3884,3565,3448,9,2,3,2,475.4,10
3885,3565,3448,9,1,2,2,482,10
3886,3565,3448,9,2,4,2,434.2,10
3887,3565,3448,9,1,3,2,582.3,10
3888,3565,3448,9,2,3,2,479.9,10
3889,3565,3542,9,1,3,2,512.8,9
3890,3565,3542,9,2,1,2,431.1,10
3891,3565,3542,9,1,3,2,495.5,10
3892,3565,3542,9,2,3,2,478,10
3893,3565,3542,9,1,2,2,457.3,10
3894,3565,3542,9,2,3,2,506.9,10
3895,3565,3542,9,1,2,2,483.9,10
3896,3565,3542,9,2,2,2,542.4,10
3897,3565,3396,9,1,4,2,467.8,10
3898,3565,3396,9,2,4,2,393.1,10
3899,3565,3396,9,1,4,2,445.1,9
3900,3565,3396,9,2,3,2,457.4,10
3901,3565,3396,9,1,4,2,402.9,10
3902,3565,3396,9,2,2,2,500,10
3903,3565,3396,9,1,2,2,420.5,9
3904,3565,3396,9,2,2,2,452.3,9
3905,3565,3524,9,1,4,2,431.2,9
3906,3565,3524,9,2,2,2,463.2,9
3907,3565,3524,9,1,1,2,440.5,10
3908,3565,3524,9,2,1,2,568.1,10
3909,3565,3524,9,1,1,2,424.9,10
3910,3565,3524,9,2,4,2,419.8,10
3911,3565,3524,9,1,3,2,487.6,9
3912,3565,3524,9,2,3,2,441.4,10
3913,3565,3356,9,1,1,2,465.7,9
3914,3565,3356,9,2,3,2,407.6,9
3915,3565,3356,9,1,2,2,510.4,10
3916,3565,3356,9,2,4,2,403.3,10
3917,3565,3356,9,1,3,2,553.4,9
3918,3565,3356,9,2,3,2,454.5,10
3919,3565,3356,9,1,3,2,467.1,9
3920,3565,3356,9,2,3,2,448.4,10
3921,3527,3598,9,1,3,2,468,9
3922,3527,3598,9,2,4,2,383.7,10
3923,3527,3598,9,1,4,2,490.2,9
3924,3527,3598,9,2,1,2,402.8,10
3925,3527,3598,9,1,4,2,460,10
3926,3527,3598,9,2,3,2,465.5,10
3927,3527,3598,9,1,1,2,518.4,10
3928,3527,3598,9,2,1,2,382.1,9
3929,3527,3432,9,1,2,2,484.2,9
3930,3527,3432,9,2,3,2,427.9,9
3931,3527,3432,9,1,1,2,471.9,9
3932,3527,3432,9,2,4,2,320.3,9
3933,3527,3432,9,1,4,2,448.3,10
3934,3527,3432,9,2,4,2,369.2,10
3935,3527,3432,9,1,3,2,465.7,9
3936,3527,3432,9,2,3,2,449.6,9
3937,3527,3566,9,1,1,2,555.3,9
3938,3527,3566,9,2,2,2,386,10
3939,3527,3566,9,1,4,2,385,9
3940,3527,3566,9,2,2,2,460.6,10
3941,3527,3566,9,1,1,2,436.4,9
3942,3527,3566,9,2,1,2,510,9
3943,3527,3566,9,1,1,2,410,10
3944,3527,3566,9,2,1,2,472.5,9
3945,3527,3600,9,1,2,2,513.1,10
3946,3527,3600,9,2,2,2,431.8,9
3947,3527,3600,9,1,2,2,533.2,10
3948,3527,3600,9,2,3,2,508.4,10
3949,3527,3600,9,1,3,2,493.3,9
3950,3527,3600,9,2,2,2,495.9,9
3951,3527,3600,9,1,2,2,376.3,9
3952,3527,3600,9,2,3,2,515.5,10
3953,3527,3340,9,1,3,2,619.8,9
3954,3527,3340,9,2,2,2,490.6,10
3955,3527,3340,9,1,3,2,501,9
3956,3527,3340,9,2,3,2,414.2,9
3957,3527,3340,9,1,1,2,480.9,9
3958,3527,3340,9,2,3,2,512.5,9
3959,3527,3340,9,1,2,2,520.6,10
3960,3527,3340,9,2,1,2,405.3,9
3961,3537,3364,9,1,1,2,380.5,10
3962,3537,3364,9,2,2,2,431,10
3963,3537,3364,9,1,4,2,461.4,10
3964,3537,3364,9,2,4,2,472.3,9
3965,3537,3364,9,1,1,2,425.8,10
3966,3537,3364,9,2,4,2,345.6,9
3967,3537,3364,9,1,1,2,479.2,9
3968,3537,3364,9,2,3,2,419.3,9
3969,3537,3544,9,1,1,2,424.8,9
3970,3537,3544,9,2,2,2,475.7,10
3971,3537,3544,9,1,1,2,530.8,10
3972,3537,3544,9,2,2,2,386.3,10
3973,3537,3544,9,1,3,2,458.7,10
3974,3537,3544,9,2,1,2,468.8,9
3975,3537,3544,9,1,2,2,520.8,10
3976,3537,3544,9,2,3,2,485.3,9
3977,3537,3408,9,1,4,2,415.4,9
3978,3537,3408,9,2,1,2,364.5,10
3979,3537,3408,9,1,3,2,447.4,9
3980,3537,3408,9,2,1,2,349.6,9
3981,3537,3408,9,1,1,2,436.1,9
3982,3537,3408,9,2,2,2,345.8,10
3983,3537,3408,9,1,1,2,407.5,10
3984,3537,3408,9,2,4,2,396.3,10
3985,3537,3522,9,1,4,2,503.5,9
3986,3537,3522,9,2,4,2,544.7,9
3987,3537,3522,9,1,4,2,470.1,9
3988,3537,3522,9,2,2,2,512,9
3989,3537,3522,9,1,3,2,527.2,10
3990,3537,3522,9,2,4,2,378.1,9
3991,3537,3522,9,1,1,2,510.1,10
3992,3537,3522,9,2,2,2,390.1,10
3993,3537,3344,9,1,3,2,494.8,9
3994,3537,3344,9,2,2,2,534.1,9
3995,3537,3344,9,1,4,2,398.8,9
3996,3537,3344,9,2,3,2,515.1,10
3997,3537,3344,9,1,3,2,480.9,9
3998,3537,3344,9,2,1,2,350.1,10
3999,3537,3344,9,1,1,2,492.8,9
4000,3537,3344,9,2,3,2,445.8,9
4001,3911,3612,10,1,2,2,391.2,10
4002,3911,3612,10,2,1,2,384.4,10
4003,3911,3612,10,1,3,2,453,11
4004,3911,3612,10,2,3,2,422.5,11
4005,3911,3612,10,1,2,2,517.4,10
4006,3911,3612,10,2,3,2,456.3,10
4007,3911,3612,10,1,4,2,403,11
4008,3911,3612,10,2,3,2,328.5,11
4009,3911,3610,10,1,3,2,439.9,11
4010,3911,3610,10,2,1,2,419.1,11
4011,3911,3610,10,1,1,2,401.8,10
4012,3911,3610,10,2,4,2,444,10
4013,3911,3610,10,1,2,2,468.4,11
4014,3911,3610,10,2,2,2,541.5,10
4015,3911,3610,10,1,1,2,514,11
4016,3911,3610,10,2,2,2,560.3,11
4017,3911,3840,10,1,4,2,408.1,10
4018,3911,3840,10,2,1,2,339.3,10
4019,3911,3840,10,1,2,2,521.3,10
4020,3911,3840,10,2,3,2,425.4,10
4021,3911,3840,10,1,1,2,421.1,11
4022,3911,3840,10,2,4,2,472.5,10
4023,3911,3840,10,1,3,2,525.2,10
4024,3911,3840,10,2,1,2,427.8,10
4025,3911,3762,10,1,4,2,500.5,10
4026,3911,3762,10,2,2,2,548.7,11
4027,3911,3762,10,1,4,2,525.9,11
4028,3911,3762,10,2,1,2,446.3,11
4029,3911,3762,10,1,1,2,563.1,10
4030,3911,3762,10,2,2,2,517.1,10
4031,3911,3762,10,1,1,2,482.9,11
4032,3911,3762,10,2,2,2,451.5,10
4033,3911,3922,10,1,2,2,560.7,11
4034,3911,3922,10,2,4,2,318,11
4035,3911,3922,10,1,3,2,531.4,10
4036,3911,3922,10,2,3,2,540.6,10
4037,3911,3922,10,1,1,2,371.3,10
4038,3911,3922,10,2,4,2,462.8,10
4039,3911,3922,10,1,1,2,398.1,10
4040,3911,3922,10,2,4,2,396.7,11
4041,3781,3626,10,1,2,2,518.4,10
4042,3781,3626,10,2,2,2,411.7,10
4043,3781,3626,10,1,1,2,474.9,10
4044,3781,3626,10,2,1,2,430.5,11
4045,3781,3626,10,1,1,2,501.7,10
4046,3781,3626,10,2,4,2,438.3,10
4047,3781,3626,10,1,2,2,540.7,10
4048,3781,3626,10,2,3,2,490.8,10
4049,3781,3730,10,1,4,2,423.4,11
4050,3781,3730,10,2,2,2,416.4,11
4051,3781,3730,10,1,1,2,531.6,10
4052,3781,3730,10,2,4,2,451.2,11
4053,3781,3730,10,1,3,2,498.8,10
4054,3781,3730,10,2,4,2,445.9,10
4055,3781,3730,10,1,4,2,509.8,10
4056,3781,3730,10,2,1,2,484.1,10
4057,3781,3792,10,1,1,2,526.6,11
4058,3781,3792,10,2,3,2,487.8,11
4059,3781,3792,10,1,1,2,369.6,11
4060,3781,3792,10,2,2,2,483.6,10
4061,3781,3792,10,1,3,2,478.8,11
4062,3781,3792,10,2,1,2,400.8,10
4063,3781,3792,10,1,3,2,520,11
4064,3781,3792,10,2,4,2,381.6,11
4065,3781,3632,10,1,3,2,519.8,11
4066,3781,3632,10,2,1,2,385.8,10
4067,3781,3632,10,1,4,2,471.5,10
4068,3781,3632,10,2,2,2,436.6,10
4069,3781,3632,10,1,1,2,539.5,11
4070,3781,3632,10,2,4,2,437.9,10
4071,3781,3632,10,1,3,2,519.9,11
4072,3781,3632,10,2,2,2,516.9,10
4073,3781,3920,10,1,3,2,509.7,10
4074,3781,3920,10,2,1,2,425.3,10
4075,3781,3920,10,1,3,2,515.4,10
4076,3781,3920,10,2,2,2,426.1,11
4077,3781,3920,10,1,3,2,454.5,10
4078,3781,3920,10,2,2,2,524.2,11
4079,3781,3920,10,1,4,2,424,11
4080,3781,3920,10,2,3,2,435.5,11
4081,3925,3748,10,1,3,2,479.1,10
4082,3925,3748,10,2,3,2,407.1,10
4083,3925,3748,10,1,4,2,455.6,10
4084,3925,3748,10,2,2,2,458,11
4085,3925,3748,10,1,2,2,492.2,10
4086,3925,3748,10,2,4,2,382.3,11
4087,3925,3748,10,1,4,2,434,11
4088,3925,3748,10,2,4,2,450.7,11
4089,3925,3786,10,1,2,2,468.1,11
4090,3925,3786,10,2,1,2,481,11
4091,3925,3786,10,1,3,2,597.7,10
4092,3925,3786,10,2,4,2,438,10
4093,3925,3786,10,1,4,2,446.5,11
4094,3925,3786,10,2,3,2,601.3,10
4095,3925,3786,10,1,4,2,457.1,10
4096,3925,3786,10,2,1,2,431.5,10
4097,3925,3714,10,1,4,2,479.5,11
4098,3925,3714,10,2,4,2,415.8,10
4099,3925,3714,10,1,2,2,521.9,10
4100,3925,3714,10,2,1,2,395.3,11
4101,3925,3714,10,1,2,2,399.6,10
4102,3925,3714,10,2,1,2,402.1,10
4103,3925,3714,10,1,4,2,417.6,11
4104,3925,3714,10,2,4,2,395.5,11
4105,3925,3624,10,1,3,2,445.2,11
4106,3925,3624,10,2,2,2,446.8,10
4107,3925,3624,10,1,1,2,502.3,11
4108,3925,3624,10,2,2,2,529.9,11
4109,3925,3624,10,1,1,2,412.7,11
4110,3925,3624,10,2,4,2,391.1,11
4111,3925,3624,10,1,4,2,468.9,10
4112,3925,3624,10,2,4,2,511.5,10
4113,3925,3884,10,1,4,2,470.8,11
4114,3925,3884,10,2,4,2,410.9,10
4115,3925,3884,10,1,1,2,409.2,10
4116,3925,3884,10,2,3,2,418,11
4117,3925,3884,10,1,3,2,514.3,10
4118,3925,3884,10,2,2,2,438.6,10
4119,3925,3884,10,1,3,2,420.3,11
4120,3925,3884,10,2,2,2,431.9,11
4121,3921,3606,10,1,4,2,395.3,11
4122,3921,3606,10,2,2,2,413.4,11
4123,3921,3606,10,1,3,2,408.4,10
4124,3921,3606,10,2,4,2,346.9,11
4125,3921,3606,10,1,4,2,422.5,11
4126,3921,3606,10,2,1,2,390.6,11
4127,3921,3606,10,1,4,2,475.4,10
4128,3921,3606,10,2,2,2,452.4,11
4129,3921,3764,10,1,3,2,439.8,11
4130,3921,3764,10,2,2,2,368.9,11
4131,3921,3764,10,1,4,2,491.1,11
4132,3921,3764,10,2,1,2,433.4,11
4133,3921,3764,10,1,4,2,449.5,10
4134,3921,3764,10,2,1,2,421.7,10
4135,3921,3764,10,1,4,2,453.1,10
4136,3921,3764,10,2,1,2,489,11
4137,3921,3682,10,1,1,2,456.4,10
4138,3921,3682,10,2,1,2,446.7,10
4139,3921,3682,10,1,2,2,528.4,10
4140,3921,3682,10,2,4,2,452.6,11
4141,3921,3682,10,1,3,2,508.7,10
4142,3921,3682,10,2,2,2,509.6,10
4143,3921,3682,10,1,2,2,484.7,11
4144,3921,3682,10,2,1,2,496.9,10
4145,3921,3780,10,1,3,2,570.3,11
4146,3921,3780,10,2,2,2,497.9,10
4147,3921,3780,10,1,2,2,591.4,11
4148,3921,3780,10,2,1,2,447.6,11
4149,3921,3780,10,1,1,2,506.7,10
4150,3921,3780,10,2,1,2,454.6,10
4151,3921,3780,10,1,3,2,525.1,11
4152,3921,3780,10,2,4,2,450.9,11
4153,3921,3788,10,1,1,2,484.4,10
4154,3921,3788,10,2,3,2,448.9,10
4155,3921,3788,10,1,2,2,496.4,11
4156,3921,3788,10,2,3,2,436.5,11
4157,3921,3788,10,1,1,2,515.9,10
4158,3921,3788,10,2,2,2,504.7,11
4159,3921,3788,10,1,2,2,542.8,11
4160,3921,3788,10,2,2,2,433.6,10
4161,3629,3734,10,1,4,2,355.7,10
4162,3629,3734,10,2,3,2,526.8,10
4163,3629,3734,10,1,2,2,523.3,10
4164,3629,3734,10,2,1,2,429.6,11
4165,3629,3734,10,1,4,2,394.6,11
4166,3629,3734,10,2,1,2,434.2,10
4167,3629,3734,10,1,4,2,484,11
4168,3629,3734,10,2,1,2,477.9,10
4169,3629,3640,10,1,4,2,445.5,10
4170,3629,3640,10,2,2,2,513.9,10
4171,3629,3640,10,1,2,2,489.6,11
4172,3629,3640,10,2,3,2,398.5,10
4173,3629,3640,10,1,3,2,494.9,11
4174,3629,3640,10,2,4,2,408.9,10
4175,3629,3640,10,1,4,2,441.7,11
4176,3629,3640,10,2,1,2,442.2,11
4177,3629,3908,10,1,2,2,542.4,11
4178,3629,3908,10,2,1,2,444.6,11
4179,3629,3908,10,1,3,2,498.7,11
4180,3629,3908,10,2,2,2,520.9,11
4181,3629,3908,10,1,4,2,437.4,10
4182,3629,3908,10,2,1,2,424,10
4183,3629,3908,10,1,1,2,482.2,10
4184,3629,3908,10,2,2,2,503.6,10
4185,3629,3794,10,1,2,2,469,11
4186,3629,3794,10,2,3,2,389.8,11
4187,3629,3794,10,1,1,2,465.7,11
4188,3629,3794,10,2,3,2,423.1,10
4189,3629,3794,10,1,3,2,550.3,10
4190,3629,3794,10,2,3,2,448.9,11
4191,3629,3794,10,1,2,2,504.1,10
4192,3629,3794,10,2,1,2,419.7,11
4193,3629,3778,10,1,2,2,462.2,10
4194,3629,3778,10,2,3,2,523.4,11
4195,3629,3778,10,1,3,2,552.6,10
4196,3629,3778,10,2,1,2,478.6,10
4197,3629,3778,10,1,3,2,645.7,10
4198,3629,3778,10,2,3,2,500.1,10
4199,3629,3778,10,1,1,2,533.6,11
4200,3629,3778,10,2,2,2,431.3,11
4201,3783,3630,10,1,1,2,567.9,11
4202,3783,3630,10,2,4,2,486.9,11
4203,3783,3630,10,1,3,2,579.1,11
4204,3783,3630,10,2,2,2,586.5,10
4205,3783,3630,10,1,3,2,544.3,11
4206,3783,3630,10,2,3,2,634.2,10
4207,3783,3630,10,1,3,2,542.3,10
4208,3783,3630,10,2,2,2,430.7,10
4209,3783,3756,10,1,2,2,605.8,11
4210,3783,3756,10,2,2,2,583.8,11
4211,3783,3756,10,1,4,2,517.8,11
4212,3783,3756,10,2,3,2,657,10
4213,3783,3756,10,1,4,2,437.9,10
4214,3783,3756,10,2,3,2,559.6,11
4215,3783,3756,10,1,4,2,571.5,10
4216,3783,3756,10,2,1,2,604.4,11
4217,3783,3718,10,1,4,2,516.2,11
4218,3783,3718,10,2,4,2,448.6,11
4219,3783,3718,10,1,2,2,487.2,11
4220,3783,3718,10,2,2,2,505,10
4221,3783,3718,10,1,3,2,466.3,11
4222,3783,3718,10,2,4,2,509.1,10
4223,3783,3718,10,1,1,2,426.1,11
4224,3783,3718,10,2,1,2,510.1,10
4225,3783,3916,10,1,3,2,581.8,10
4226,3783,3916,10,2,3,2,384.3,10
4227,3783,3916,10,1,4,2,382.3,10
4228,3783,3916,10,2,1,2,548.2,11
4229,3783,3916,10,1,1,2,441.3,11
4230,3783,3916,10,2,3,2,491.9,10
4231,3783,3916,10,1,3,2,607.5,11
4232,3783,3916,10,2,4,2,448.3,11
4233,3783,3774,10,1,1,2,498.7,11
4234,3783,3774,10,2,2,2,583.9,10
4235,3783,3774,10,1,3,2,531,10
4236,3783,3774,10,2,3,2,507.1,11
4237,3783,3774,10,1,4,2,552.7,11
4238,3783,3774,10,2,2,2,508.2,10
4239,3783,3774,10,1,4,2,573.6,11
4240,3783,3774,10,2,1,2,483.3,10
4241,3909,3906,10,1,2,2,424.8,11
4242,3909,3906,10,2,3,2,439.4,10
4243,3909,3906,10,1,4,2,448.2,11
4244,3909,3906,10,2,3,2,455.7,11
4245,3909,3906,10,1,1,2,436.1,10
4246,3909,3906,10,2,2,2,376.2,11
4247,3909,3906,10,1,3,2,474.5,10
4248,3909,3906,10,2,4,2,380.3,10
4249,3909,3912,10,1,1,2,468.1,11
4250,3909,3912,10,2,3,2,527.6,10
4251,3909,3912,10,1,3,2,481.1,11
4252,3909,3912,10,2,4,2,408.7,10
4253,3909,3912,10,1,4,2,549.8,10
4254,3909,3912,10,2,1,2,454.5,10
4255,3909,3912,10,1,3,2,548.4,10
4256,3909,3912,10,2,3,2,481.5,11
4257,3909,3898,10,1,2,2,513.5,11
4258,3909,3898,10,2,3,2,495,11
4259,3909,3898,10,1,2,2,474.4,10
4260,3909,3898,10,2,2,2,600.3,10
4261,3909,3898,10,1,3,2,469.3,11
