"id","sire","dam","gen","sex","tank","bwt","fwt","minl","period"
2095,1787,1986,5,1,3,156.6,162.6,621.1,6
2096,1787,1986,5,2,2,201.7,156.1,606.1,6
2097,1787,1946,5,1,3,225.8,177.7,638.5,6
2098,1787,1946,5,2,4,230.4,166,611.2,6
2099,1787,1946,5,1,1,250.3,168.4,581.7,6
2100,1787,1946,5,2,3,226.5,165.9,581.9,6
2101,1787,1946,5,1,1,201.4,143.9,600,5
2102,1787,1946,5,2,2,176.5,111,603.8,5
2103,1787,1946,5,1,2,252.8,204.5,645.5,6
2104,1787,1946,5,2,2,203.8,186,571.7,5
2105,1787,1620,5,1,3,200.4,158.3,564.8,6
2106,1787,1620,5,2,4,240.8,198.2,611.9,5
2107,1787,1620,5,1,4,252.8,208.5,578.4,6
2108,1787,1620,5,2,2,231.2,211.8,536.6,6
2109,1787,1620,5,1,2,287.8,218.5,623,6
2110,1787,1620,5,2,1,256.3,156.3,568.4,6
2111,1787,1620,5,1,3,213.8,193.5,557.3,5
2112,1787,1620,5,2,3,238.6,150.4,541.9,6
2113,1787,1952,5,1,2,187.7,132.4,615.6,5
2114,1787,1952,5,2,2,186.7,143.5,670.1,5
2115,1787,1952,5,1,3,170.6,175.6,599.6,5
2116,1787,1952,5,2,4,166.1,180.2,568.5,5
2117,1787,1952,5,1,4,208.4,158.1,603.8,6
2118,1787,1952,5,2,2,216.8,155.4,597.3,5
2119,1787,1952,5,1,4,194.8,160.8,595.8,5
2120,1787,1952,5,2,1,198.1,196.8,590.2,5
2121,1607,1844,5,1,3,218.5,160.4,592.1,6
2122,1607,1844,5,2,4,186.7,155.6,501.6,5
2123,1607,1844,5,1,2,205.7,136.7,611.8,6
2124,1607,1844,5,2,4,179.5,180.8,558.3,5
2125,1607,1844,5,1,2,177.7,144.4,656.2,5
2126,1607,1844,5,2,2,221.4,169.9,559.5,5
2127,1607,1844,5,1,2,191.8,155.7,605,6
2128,1607,1844,5,2,4,209.2,206.8,602.2,5
2129,1607,1924,5,1,4,184.6,164.3,614.5,5
2130,1607,1924,5,2,4,218.7,100.4,560.3,6
2131,1607,1924,5,1,3,194.2,151.5,649.7,5
2132,1607,1924,5,2,3,178.9,88.1,585.4,5
2133,1607,1924,5,1,4,190.5,134,569.1,6
2134,1607,1924,5,2,2,234.7,135,564.2,5
2135,1607,1924,5,1,4,201.6,150.5,625.9,5
2136,1607,1924,5,2,1,215.7,162.2,616.5,5
2137,1607,1866,5,1,2,184.2,119.9,666,5
2138,1607,1866,5,2,2,229.7,181.6,622.1,5
2139,1607,1866,5,1,4,189.3,147.8,618.4,6
2140,1607,1866,5,2,2,179.6,147.3,622.6,5
2141,1607,1866,5,1,3,197.4,181.8,608.2,6
2142,1607,1866,5,2,2,177.7,111.1,586.1,6
2143,1607,1866,5,1,1,241.2,192.4,553.7,5
2144,1607,1866,5,2,4,184.2,119.6,605.8,6
2145,1607,1790,5,1,2,194.5,127.7,629.6,6
2146,1607,1790,5,2,1,190.1,100.9,603.1,5
2147,1607,1790,5,1,2,230.9,103.1,628.7,5
2148,1607,1790,5,2,1,212.2,130.9,589.8,5
2149,1607,1790,5,1,4,195.6,143.6,625.9,6
2150,1607,1790,5,2,1,208.1,160.5,584.5,6
2151,1607,1790,5,1,4,190.8,159.7,607.8,5
2152,1607,1790,5,2,4,198.1,172.6,623.7,5
2153,1607,1654,5,1,1,208.1,160.5,537.1,5
2154,1607,1654,5,2,4,200.6,142.5,514.5,6
2155,1607,1654,5,1,3,222,188.6,648.4,5
2156,1607,1654,5,2,4,184.4,170.8,549.5,5
2157,1607,1654,5,1,3,201,132.4,611.4,5
2158,1607,1654,5,2,2,204.3,156.5,588.2,6
2159,1607,1654,5,1,2,205,164.6,673.9,6
2160,1607,1654,5,2,4,214.9,162.1,572.7,5
2161,1947,1870,5,1,3,191.7,191.9,647.3,6
2162,1947,1870,5,2,1,201,115.9,632.8,5
2163,1947,1870,5,1,1,218,166.1,589.9,6
2164,1947,1870,5,2,3,199.1,197.6,588,6
2165,1947,1870,5,1,2,217.1,161,560.3,5
2166,1947,1870,5,2,2,211.1,158.1,571.5,6
2167,1947,1870,5,1,1,153.7,169.7,643.4,5
2168,1947,1870,5,2,1,213.8,135.3,580.2,6
2169,1947,1864,5,1,3,176.8,173.2,616,6
2170,1947,1864,5,2,2,224.5,155,566,6
2171,1947,1864,5,1,3,248.7,160,597.8,5
2172,1947,1864,5,2,4,230,182.3,592.6,5
2173,1947,1864,5,1,2,161.8,136.4,654.5,5
2174,1947,1864,5,2,2,256.9,190.7,651.6,6
2175,1947,1864,5,1,2,178.6,170.9,568.9,6
2176,1947,1864,5,2,3,195,116.2,606.8,6
2177,1947,1664,5,1,1,162.3,103.2,553.6,5
2178,1947,1664,5,2,2,203.1,165,603.3,6
2179,1947,1664,5,1,4,164.4,141.4,606.7,5
2180,1947,1664,5,2,3,217.4,86.9,601.3,6
2181,1947,1664,5,1,3,211.9,142.2,588.1,6
2182,1947,1664,5,2,4,182.5,120.2,537.1,6
2183,1947,1664,5,1,4,192.2,186.3,655.1,6
2184,1947,1664,5,2,4,199.3,156.7,493.3,6
2185,1947,1624,5,1,4,190.2,156.3,558.1,6
2186,1947,1624,5,2,1,217.9,174.9,611.9,5
2187,1947,1624,5,1,2,221.1,143.5,651.4,6
2188,1947,1624,5,2,1,209.2,138.9,544.5,5
2189,1947,1624,5,1,3,206.7,122.1,635.2,5
2190,1947,1624,5,2,3,211.6,130.8,581.3,5
2191,1947,1624,5,1,2,193.5,121.2,616.7,5
2192,1947,1624,5,2,3,187.6,112.3,682.4,6
2193,1947,1860,5,1,3,214.7,168.7,630.8,6
2194,1947,1860,5,2,2,223.5,145.6,680.6,5
2195,1947,1860,5,1,4,149.2,144.3,663,5
2196,1947,1860,5,2,4,173.5,150.6,573.4,5
2197,1947,1860,5,1,1,201.9,166.8,637.6,6
2198,1947,1860,5,2,2,204.4,180.4,620.9,5
2199,1947,1860,5,1,1,186.1,147.2,602.6,6
2200,1947,1860,5,2,2,183.1,93,631.6,5
2201,1621,1846,5,1,2,229.2,179.9,625.1,6
2202,1621,1846,5,2,2,217.8,133.5,648.1,6
2203,1621,1846,5,1,4,226,164.1,570.3,6
2204,1621,1846,5,2,2,210,121.8,549.6,5
2205,1621,1846,5,1,4,166,172.9,592.9,5
2206,1621,1846,5,2,1,224.5,134.8,564.3,6
2207,1621,1846,5,1,1,223,151.5,603.9,5
2208,1621,1846,5,2,1,192.8,159.5,626.9,5
2209,1621,1658,5,1,1,177.6,58.7,625.3,6
2210,1621,1658,5,2,2,253.9,118.6,617.1,6
2211,1621,1658,5,1,1,185.2,107.4,603.5,5
2212,1621,1658,5,2,2,188.2,112.6,584.4,6
2213,1621,1658,5,1,4,249.8,131.9,609.2,6
2214,1621,1658,5,2,2,236.7,169.6,611,6
2215,1621,1658,5,1,1,199.7,123.2,559.6,6
2216,1621,1658,5,2,4,216.2,120.7,580,6
2217,1621,1622,5,1,3,179.4,74,587.1,6
2218,1621,1622,5,2,4,242.1,123.9,636.3,5
2219,1621,1622,5,1,4,241,97,631,5
2220,1621,1622,5,2,4,212.1,150.2,544,6
2221,1621,1622,5,1,3,230.4,112.4,605.1,5
2222,1621,1622,5,2,4,209,148.8,538.4,6
2223,1621,1622,5,1,1,180.9,135.3,562.5,6
2224,1621,1622,5,2,4,232.5,98.2,590.4,5
2225,1621,1950,5,1,1,175.3,185.2,539,5
2226,1621,1950,5,2,1,231.6,157.7,624.4,5
2227,1621,1950,5,1,4,198.1,161.8,564.3,6
2228,1621,1950,5,2,3,199.3,132.2,630.2,5
2229,1621,1950,5,1,3,175.3,167,647.8,6
2230,1621,1950,5,2,4,208.1,119.2,578.9,5
2231,1621,1950,5,1,4,189.9,165.3,599.1,5
2232,1621,1950,5,2,4,231.6,204,617.9,6
2233,1621,1948,5,1,2,251.5,117.1,631.5,5
2234,1621,1948,5,2,4,285.4,164.9,578,5
2235,1621,1948,5,1,1,217.5,136.2,650.9,5
2236,1621,1948,5,2,4,220.4,161,592,6
2237,1621,1948,5,1,2,209.6,149.6,618.4,6
2238,1621,1948,5,2,2,224.5,166.6,654.1,5
2239,1621,1948,5,1,3,223.7,182.6,652.1,5
2240,1621,1948,5,2,1,221.8,116,573.5,6
2241,1667,1994,5,1,4,206,188.4,574.6,5
2242,1667,1994,5,2,1,205.7,153.2,562.4,6
2243,1667,1994,5,1,1,213.6,156.7,581.1,5
2244,1667,1994,5,2,1,218.5,135.5,563.4,6
2245,1667,1994,5,1,3,187.4,161,654.1,5
2246,1667,1994,5,2,2,199.8,133.6,657.9,6
2247,1667,1994,5,1,4,220.8,162.4,595.2,5
2248,1667,1994,5,2,4,207.7,143.2,596.2,6
2249,1667,1614,5,1,3,179.2,172.6,594.2,6
2250,1667,1614,5,2,2,243.7,135.6,625.3,6
2251,1667,1614,5,1,3,208,144.4,574,5
2252,1667,1614,5,2,1,216.1,129.7,521.5,6
2253,1667,1614,5,1,1,206.2,157.1,570.8,6
2254,1667,1614,5,2,1,173.2,109,509.4,6
2255,1667,1614,5,1,4,209.4,168.9,562.1,6
2256,1667,1614,5,2,2,233.8,160.1,593.6,5
2257,1667,1672,5,1,1,216.6,190.7,585.8,5
2258,1667,1672,5,2,1,261.1,140.7,602.7,6
2259,1667,1672,5,1,2,201.4,170,601.2,5
2260,1667,1672,5,2,4,249.6,198.2,592.2,5
2261,1667,1672,5,1,1,209.1,192.6,593.7,5
2262,1667,1672,5,2,1,205.9,136.5,603.9,6
2263,1667,1672,5,1,3,193,106.7,611.5,6
2264,1667,1672,5,2,1,200.3,165.8,616.3,5
2265,1667,1998,5,1,1,203.4,184.8,611.6,5
2266,1667,1998,5,2,1,175.7,153.8,529.2,5
2267,1667,1998,5,1,1,183.3,197.3,591,6
2268,1667,1998,5,2,1,180.8,146,548.1,6
2269,1667,1998,5,1,4,192.3,110.1,604.9,5
2270,1667,1998,5,2,4,189.9,134.1,526.1,5
2271,1667,1998,5,1,4,209.1,181,604.6,6
2272,1667,1998,5,2,1,193,161.7,593.8,5
2273,1667,1976,5,1,4,200.6,178.5,601.7,5
2274,1667,1976,5,2,3,193.5,103.1,637.3,5
2275,1667,1976,5,1,1,184.2,168,639.4,6
2276,1667,1976,5,2,4,200.4,182.3,581.7,5
2277,1667,1976,5,1,4,198.7,199.4,641.9,6
2278,1667,1976,5,2,2,209,168.6,566.6,6
2279,1667,1976,5,1,3,192.9,141.7,647.5,6
2280,1667,1976,5,2,2,215.7,153.9,588.4,6
2281,1969,1640,5,1,4,217,177,487.2,5
2282,1969,1640,5,2,2,205.6,168.1,550.2,6
2283,1969,1640,5,1,2,174.9,149.4,635,6
2284,1969,1640,5,2,3,169.1,154.4,572.7,5
2285,1969,1640,5,1,4,183,158.2,576.1,6
2286,1969,1640,5,2,4,143.4,147.8,576.6,6
2287,1969,1640,5,1,4,168.4,185.6,535,6
2288,1969,1640,5,2,2,267.6,183.7,581.8,5
2289,1969,1666,5,1,1,185.3,130.5,591.1,5
2290,1969,1666,5,2,4,199.7,144.1,630.1,5
2291,1969,1666,5,1,1,158,115.3,614.6,6
2292,1969,1666,5,2,3,212,176.5,560.9,6
2293,1969,1666,5,1,1,213.3,138.4,627.3,6
2294,1969,1666,5,2,4,192.6,133.4,630.9,6
2295,1969,1666,5,1,3,198.6,205.4,637.3,5
2296,1969,1666,5,2,3,186.4,150.7,574.2,5
2297,1969,1914,5,1,4,193.8,184,585.1,5
2298,1969,1914,5,2,2,167.7,132.3,586.7,5
2299,1969,1914,5,1,1,167.2,133.8,537,5
2300,1969,1914,5,2,2,204.8,147.9,519,6
2301,1969,1914,5,1,1,206.3,158,593.2,5
2302,1969,1914,5,2,3,182.2,139.9,579.8,6
2303,1969,1914,5,1,3,148.6,129,626.7,5
2304,1969,1914,5,2,4,183,118.8,553.7,5
2305,1969,1636,5,1,2,211.2,183.6,632.1,6
2306,1969,1636,5,2,1,170.9,143.7,585.6,6
2307,1969,1636,5,1,3,207.7,118.6,605.9,6
2308,1969,1636,5,2,4,200.2,139.3,534.2,6
2309,1969,1636,5,1,3,166,147,611.3,6
2310,1969,1636,5,2,3,214.8,106.4,595.7,5
2311,1969,1636,5,1,1,244.7,202.4,591.7,5
2312,1969,1636,5,2,1,215.7,108,542.5,6
2313,1969,1922,5,1,4,187.4,168.5,579.1,5
2314,1969,1922,5,2,2,207.6,176.1,623.8,6
2315,1969,1922,5,1,3,217.7,147.3,668.4,5
2316,1969,1922,5,2,3,122.9,74.4,582.3,5
2317,1969,1922,5,1,4,221.8,154.6,559.8,5
2318,1969,1922,5,2,4,178.9,129.1,596.4,6
2319,1969,1922,5,1,3,212.3,148.5,569,6
2320,1969,1922,5,2,1,197.2,88.4,572,6
2321,1943,1932,5,1,4,199.7,157,568.3,5
2322,1943,1932,5,2,1,230,164.5,549.5,5
2323,1943,1932,5,1,3,202.1,152.8,623.5,6
2324,1943,1932,5,2,1,244.3,191.4,498.3,6
2325,1943,1932,5,1,1,191.7,167.5,549.1,5
2326,1943,1932,5,2,1,255.9,194.7,546.4,5
2327,1943,1932,5,1,4,192.5,195.1,550.8,6
2328,1943,1932,5,2,2,244.3,189.5,606.3,5
2329,1943,1848,5,1,2,216,173.2,567.2,5
2330,1943,1848,5,2,1,199.2,196.6,604.7,5
2331,1943,1848,5,1,1,204.7,226.5,590.4,6
2332,1943,1848,5,2,4,199,93.7,646.7,5
2333,1943,1848,5,1,4,174.8,191.7,548.6,6
2334,1943,1848,5,2,2,212.2,189.7,557.6,6
2335,1943,1848,5,1,1,170.1,135.8,553,5
2336,1943,1848,5,2,4,169.8,182.2,618.8,5
2337,1943,1940,5,1,2,214.8,156.8,634.7,5
2338,1943,1940,5,2,1,206.7,130.9,637.7,6
2339,1943,1940,5,1,3,225.5,187.6,613.8,6
2340,1943,1940,5,2,4,187.2,148.2,570,5
2341,1943,1940,5,1,4,194.7,186.2,564.5,5
2342,1943,1940,5,2,2,237.8,213.2,666.6,5
2343,1943,1940,5,1,2,169.9,177.6,596.7,5
2344,1943,1940,5,2,3,171.6,139.3,529.2,5
2345,1943,1788,5,1,3,190.2,156.5,674,5
2346,1943,1788,5,2,3,193,131.6,673.6,5
2347,1943,1788,5,1,2,194.9,199.2,663.9,6
2348,1943,1788,5,2,2,221.7,209.8,578.4,5
2349,1943,1788,5,1,2,184.7,155.4,579.9,6
2350,1943,1788,5,2,1,197.1,165.1,621.8,5
2351,1943,1788,5,1,1,170.6,143.9,563.4,6
2352,1943,1788,5,2,3,211.1,148.7,557.6,6
2353,1943,1662,5,1,2,178.7,201.7,579.7,5
2354,1943,1662,5,2,4,225,188.8,571.6,6
2355,1943,1662,5,1,2,216.9,152.4,618.9,6
2356,1943,1662,5,2,4,188.1,133.1,576.5,5
2357,1943,1662,5,1,1,227.1,186.3,583.5,5
2358,1943,1662,5,2,3,228.7,173.4,613.9,5
2359,1943,1662,5,1,3,185,113.9,620.4,5
2360,1943,1662,5,2,1,213.5,161.7,514.4,6
2361,1941,1670,5,1,1,225.6,140,535.8,6
2362,1941,1670,5,2,1,229.8,169.3,614.3,6
2363,1941,1670,5,1,3,226.3,197.5,576.1,5
2364,1941,1670,5,2,1,244.5,130.5,627.9,6
2365,1941,1670,5,1,4,213.3,151.1,599.8,5
2366,1941,1670,5,2,2,203.5,171.8,599.9,5
2367,1941,1670,5,1,1,200.8,150.7,613.9,5
2368,1941,1670,5,2,1,207.9,135.1,576.3,5
2369,1941,1638,5,1,1,243.6,202.5,569.1,6
2370,1941,1638,5,2,4,215.7,214.3,508,6
2371,1941,1638,5,1,2,200.2,163.8,613.7,6
2372,1941,1638,5,2,1,190.6,139.2,545.1,5
2373,1941,1638,5,1,4,228.6,181.6,586.9,5
2374,1941,1638,5,2,2,197.8,170.1,537.1,6
2375,1941,1638,5,1,3,174.6,144.9,567.1,5
2376,1941,1638,5,2,1,186.9,140.1,553.4,5
2377,1941,1856,5,1,2,187.3,130.6,656,6
2378,1941,1856,5,2,2,246.6,155.8,634.6,6
2379,1941,1856,5,1,1,187.1,201.3,523.2,5
2380,1941,1856,5,2,1,218.1,95.6,544,6
2381,1941,1856,5,1,1,160.3,160.2,608.3,5
2382,1941,1856,5,2,1,218,151.9,565.8,6
2383,1941,1856,5,1,3,174.8,194.9,631.3,6
2384,1941,1856,5,2,4,190.1,157.4,473.9,5
2385,1941,1716,5,1,1,172.1,149.9,573,6
2386,1941,1716,5,2,1,200.1,152.4,499.7,6
2387,1941,1716,5,1,1,224.6,181.1,545.2,5
2388,1941,1716,5,2,1,179.3,139.1,604.9,6
2389,1941,1716,5,1,2,187.7,148.6,613.5,6
2390,1941,1716,5,2,3,186.5,151.7,585.2,6
2391,1941,1716,5,1,4,175.4,144.1,553.9,6
2392,1941,1716,5,2,1,229.2,148.7,562.6,6
2393,1941,1650,5,1,4,221.9,117.5,566.3,6
2394,1941,1650,5,2,1,196.2,138.6,530.2,6
2395,1941,1650,5,1,2,243.1,172.6,615.7,5
2396,1941,1650,5,2,4,205.9,141.5,591.2,6
2397,1941,1650,5,1,1,216.8,183,634.4,5
2398,1941,1650,5,2,4,173.6,169.7,572.6,6
2399,1941,1650,5,1,1,190.5,127.8,615.5,5
2400,1941,1650,5,2,2,233.8,122.8,524.2,5
2401,2239,2358,6,1,4,223.4,218.3,584.3,7
2402,2239,2358,6,2,2,202.7,114.9,611.1,6
2403,2239,2358,6,1,2,188.9,156.7,631.8,7
2404,2239,2358,6,2,2,229.5,124.7,657.2,6
2405,2239,2358,6,1,4,222.3,135.9,556,7
2406,2239,2358,6,2,4,200.5,185.6,608.1,6
2407,2239,2358,6,1,3,199.8,143.4,615.9,6
2408,2239,2358,6,2,2,201.3,158.4,619.9,7
2409,2239,2210,6,1,4,203.3,198.9,574.4,7
2410,2239,2210,6,2,1,211.2,138.7,573.1,7
2411,2239,2210,6,1,2,195.8,131.3,612.6,7
2412,2239,2210,6,2,4,189.5,126.6,514.8,7
2413,2239,2210,6,1,1,240,172.5,593.7,7
2414,2239,2210,6,2,4,246.2,145.1,613.3,6
2415,2239,2210,6,1,4,191.7,133.5,629.8,6
2416,2239,2210,6,2,1,203.6,125.8,550.6,7
2417,2239,2240,6,1,2,247.4,169.6,550.2,6
2418,2239,2240,6,2,2,230.8,122.6,560,6
2419,2239,2240,6,1,4,221.9,146.1,550.3,7
2420,2239,2240,6,2,4,247.6,166.2,510.4,6
2421,2239,2240,6,1,3,188.8,91,633.9,7
2422,2239,2240,6,2,3,172,67.6,594.8,6
2423,2239,2240,6,1,4,188,154.1,558.1,7
2424,2239,2240,6,2,3,205,95.5,605.1,6
2425,2239,2202,6,1,3,200.5,167.9,654.1,7
2426,2239,2202,6,2,4,201.9,119.9,548.1,6
2427,2239,2202,6,1,4,261.1,196.4,620.6,7
2428,2239,2202,6,2,2,196.6,69.8,561.9,7
2429,2239,2202,6,1,2,202.6,150.6,640.2,6
2430,2239,2202,6,2,1,209.4,168.2,553.3,7
2431,2239,2202,6,1,2,217.7,128.5,550.1,6
2432,2239,2202,6,2,4,216.2,167.7,550,7
2433,2239,2108,6,1,1,237.8,129.5,592.5,6
2434,2239,2108,6,2,3,218.9,186.5,608.5,6
2435,2239,2108,6,1,2,214.5,210.5,589.1,7
2436,2239,2108,6,2,2,269.9,112.3,597.6,7
2437,2239,2108,6,1,4,225.6,203,576.7,6
2438,2239,2108,6,2,3,217.3,166.5,614.9,7
2439,2239,2108,6,1,1,178.8,160.4,621.9,6
2440,2239,2108,6,2,1,218.5,193.6,589.3,6
2441,2219,2354,6,1,1,200.6,180.2,584.1,7
2442,2219,2354,6,2,2,233.2,137.4,565.1,7
2443,2219,2354,6,1,2,232.3,155.9,560.3,6
2444,2219,2354,6,2,4,233.2,122.8,529,7
2445,2219,2354,6,1,4,176.9,132.4,596,7
2446,2219,2354,6,2,1,256.5,152,598.9,6
2447,2219,2354,6,1,1,208.9,150.8,636.6,7
2448,2219,2354,6,2,4,175.7,114.4,536.8,7
2449,2219,2098,6,1,4,226.8,152.4,620.7,7
2450,2219,2098,6,2,4,199.1,128.6,580.4,6
2451,2219,2098,6,1,3,214.6,150.8,627.2,6
2452,2219,2098,6,2,4,200.6,145.1,549.3,6
2453,2219,2098,6,1,1,187.9,181.3,602.6,6
2454,2219,2098,6,2,1,208.9,131.9,591.9,7
2455,2219,2098,6,1,2,178.6,162.3,590.6,7
2456,2219,2098,6,2,3,206,163.4,600.8,6
2457,2219,2032,6,1,4,212.9,167.2,581.2,6
2458,2219,2032,6,2,4,229.8,104.8,595.3,7
2459,2219,2032,6,1,3,195.7,124.7,708.5,6
2460,2219,2032,6,2,3,282.9,177.8,540.4,7
2461,2219,2032,6,1,1,188,124.9,544.4,7
2462,2219,2032,6,2,4,240,137.4,605.1,6
2463,2219,2032,6,1,3,190.6,119.1,563.7,6
2464,2219,2032,6,2,3,215.5,163.2,588.4,6
2465,2219,2232,6,1,4,165.2,112,654.8,7
2466,2219,2232,6,2,3,187.5,115.5,627.7,7
2467,2219,2232,6,1,3,195.7,119.8,629.1,6
2468,2219,2232,6,2,2,215,164.4,646.7,7
2469,2219,2232,6,1,1,203,105.9,631.8,6
2470,2219,2232,6,2,2,237.9,109.3,605.7,7
2471,2219,2232,6,1,4,201.6,119.9,582.4,6
2472,2219,2232,6,2,3,208.3,94.8,603,6
2473,2219,2088,6,1,3,217.2,154.8,611.4,6
2474,2219,2088,6,2,2,221.5,111.6,595.7,7
2475,2219,2088,6,1,2,200.5,151.8,628.4,6
2476,2219,2088,6,2,4,206.6,126.9,533.9,7
2477,2219,2088,6,1,2,187.1,96.6,602.1,7
2478,2219,2088,6,2,1,206,152.4,629.7,6
2479,2219,2088,6,1,4,165.8,164,639.1,6
2480,2219,2088,6,2,2,225.4,117.9,624.9,6
2481,2233,2112,6,1,4,223.8,166.4,579.6,7
2482,2233,2112,6,2,3,289.5,181.4,565,7
2483,2233,2112,6,1,2,211.2,221.3,650.8,7
2484,2233,2112,6,2,3,203.8,127.2,588.6,7
2485,2233,2112,6,1,3,221.6,208.8,580,7
2486,2233,2112,6,2,3,211.9,186.7,646.9,7
2487,2233,2112,6,1,2,242.9,155.4,620.6,7
2488,2233,2112,6,2,3,246.9,147,610,6
2489,2233,2364,6,1,1,240.6,144,608.7,6
2490,2233,2364,6,2,4,215.9,134,553.2,7
2491,2233,2364,6,1,1,217.6,131.4,662,7
2492,2233,2364,6,2,3,225.3,149.6,578.7,6
2493,2233,2364,6,1,3,204.1,149.3,626.8,6
2494,2233,2364,6,2,4,191.2,123.5,656.5,6
2495,2233,2364,6,1,4,203.1,167.6,627.4,6
2496,2233,2364,6,2,2,220,149.3,565.9,7
2497,2233,2026,6,1,3,219.3,155.8,588.6,6
2498,2233,2026,6,2,4,177.3,152.7,626,7
2499,2233,2026,6,1,1,200.3,148,590.7,7
2500,2233,2026,6,2,1,226.2,196.7,633.4,6
2501,2233,2026,6,1,3,190.9,117.8,590,6
2502,2233,2026,6,2,2,208.7,199.4,607.1,7
2503,2233,2026,6,1,1,180.5,130.1,600.9,7
2504,2233,2026,6,2,4,247.4,204.2,599.7,7
2505,2233,2260,6,1,4,203.4,158.4,593.7,6
2506,2233,2260,6,2,2,211.9,161.6,627.6,6
2507,2233,2260,6,1,1,229.2,143.6,592.9,7
2508,2233,2260,6,2,4,216.3,121.9,547.8,7
2509,2233,2260,6,1,2,196.7,177.6,583.7,7
2510,2233,2260,6,2,1,221.3,175.4,591.6,7
2511,2233,2260,6,1,2,201.6,142.2,630.8,7
2512,2233,2260,6,2,3,190.8,174.8,637.5,6
2513,2233,2220,6,1,2,209.7,161.9,580.9,7
2514,2233,2220,6,2,2,256.7,185.1,694,7
2515,2233,2220,6,1,4,231.8,139.9,607.5,6
2516,2233,2220,6,2,1,173.9,112.9,614.1,6
2517,2233,2220,6,1,2,207.7,181.1,646.9,6
2518,2233,2220,6,2,3,185.4,131.2,622.4,7
2519,2233,2220,6,1,3,191.7,115.8,601.9,7
2520,2233,2220,6,2,1,266.7,182.8,600.7,7
2521,2103,2238,6,1,3,198.8,148.3,581.1,7
2522,2103,2238,6,2,2,214.7,143.8,552.3,7
2523,2103,2238,6,1,1,212.1,230.8,600.4,6
2524,2103,2238,6,2,1,203.5,126.3,649.2,7
2525,2103,2238,6,1,4,195.1,167.1,634.9,6
2526,2103,2238,6,2,2,198,113.9,542.8,6
2527,2103,2238,6,1,4,225.9,167.8,674,7
2528,2103,2238,6,2,1,238.5,145.3,579.5,6
2529,2103,2326,6,1,2,236.5,147.2,627.2,6
2530,2103,2326,6,2,4,231.8,166.5,594,7
2531,2103,2326,6,1,4,151.8,146.1,569.4,7
2532,2103,2326,6,2,1,222.5,116.7,609.8,7
2533,2103,2326,6,1,2,216,153.5,633.2,6
2534,2103,2326,6,2,2,208,216.9,552.1,7
2535,2103,2326,6,1,4,204.1,133,602.7,7
2536,2103,2326,6,2,2,265.2,154.1,570.4,6
2537,2103,2236,6,1,1,224,198.5,591.6,6
2538,2103,2236,6,2,1,248.8,164.4,616.2,6
2539,2103,2236,6,1,4,207.2,206.9,590.3,7
2540,2103,2236,6,2,3,243.1,129.4,612.6,7
2541,2103,2236,6,1,3,159.9,122.5,666.4,6
2542,2103,2236,6,2,4,243.4,163.3,541.9,7
2543,2103,2236,6,1,4,237.4,145.4,645.9,7
2544,2103,2236,6,2,2,170,122.1,610.4,7
2545,2103,2250,6,1,2,179.3,140.2,584.3,6
2546,2103,2250,6,2,4,221.8,163.7,580.4,6
2547,2103,2250,6,1,4,180.7,181.2,554.5,7
2548,2103,2250,6,2,2,207.6,143.5,635.3,6
2549,2103,2250,6,1,3,160.4,167.4,665,7
2550,2103,2250,6,2,2,171.8,130.4,580.6,7
2551,2103,2250,6,1,1,215.5,194.1,577.4,7
2552,2103,2250,6,2,4,223.1,151.7,585.5,6
2553,2103,2230,6,1,2,225.3,115.5,621.7,7
2554,2103,2230,6,2,2,202.2,95.7,593,7
2555,2103,2230,6,1,2,255.6,165.1,656.4,7
2556,2103,2230,6,2,3,198.1,100.7,666.9,6
2557,2103,2230,6,1,4,217.8,154.8,621.9,6
2558,2103,2230,6,2,4,242.1,168.5,615.4,7
2559,2103,2230,6,1,1,140.7,125,614.7,6
2560,2103,2230,6,2,3,223.1,180.2,673.8,6
2561,2109,2256,6,1,1,210.1,193.1,547.2,6
2562,2109,2256,6,2,1,222.1,133.3,659.5,7
2563,2109,2256,6,1,1,176.9,141.3,623.5,6
2564,2109,2256,6,2,2,245,130.9,609.3,6
2565,2109,2256,6,1,4,221,177.4,579.7,7
2566,2109,2256,6,2,4,233.7,110.9,519.8,6
2567,2109,2256,6,1,4,223.9,155.3,584.2,6
2568,2109,2256,6,2,3,201,95.4,567.7,7
2569,2109,2226,6,1,1,199.4,146.5,600.2,6
2570,2109,2226,6,2,1,187.2,130.1,600.7,7
2571,2109,2226,6,1,2,197.6,163.1,632.9,6
2572,2109,2226,6,2,3,193.2,98.2,610.5,7
2573,2109,2226,6,1,2,213.9,189.1,590.3,7
2574,2109,2226,6,2,4,223.4,147.2,585.7,6
2575,2109,2226,6,1,3,199.9,163,607.9,7
2576,2109,2226,6,2,2,204,146.3,599,6
2577,2109,2020,6,1,3,183,149,607.6,7
2578,2109,2020,6,2,3,209,151.2,665.7,7
2579,2109,2020,6,1,1,171.9,104.9,564.8,6
2580,2109,2020,6,2,3,248.4,173.4,585.2,6
2581,2109,2020,6,1,1,213.8,103.8,648.5,7
2582,2109,2020,6,2,2,248.3,171.5,601.1,7
2583,2109,2020,6,1,4,186.4,172.2,593.5,7
2584,2109,2020,6,2,2,250.7,177.8,596.7,6
2585,2109,2342,6,1,4,201.6,200.9,661.4,6
